time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1649548800,3256.95,3305.9,3184.2,3198.15,129300.4,51.545494659610675,92.02042009997194,129.12527430761708,-37.10485420764513,3581.970023341269,3271.3599999999974,2960.7499766587257,2930.785999999997
1649635200,3198.15,3210.85,2938.4,2977.65,356073.22,42.22042971375265,62.205129904560636,115.7412454270058,-53.53611552244516,3580.509597913259,3271.8699999999976,2963.2304020867364,2937.9469999999974
1649721600,2977.65,3081.85,2946.15,3025.4,250805.31,44.55947150103544,41.94579849898719,100.98215604140208,-59.03635754241489,3581.4714038216853,3271.4174999999973,2961.3635961783093,2947.1039999999966
1649808000,3025.4,3132,2995.35,3115.6,213896.37,48.77779415306941,32.79052975104196,87.34383078333005,-54.55330103228809,3581.144570432564,3271.7274999999972,2962.3104295674307,2956.699999999997
1649894400,3115.6,3146.1,2973.15,3017.95,189266.81,44.8033759237289,17.454173555346642,73.36589933773337,-55.911725782386725,3588.119073372433,3267.534999999997,2946.9509266275613,2965.5199999999973
1649980800,3017.95,3062.3,2991,3037,129784.8,45.732342104780756,6.75926002817414,60.04457147582152,-53.28531144764738,3594.1638969418646,3262.2774999999974,2930.3911030581303,2974.3789999999967
1650067200,3037,3084,3007,3055.85,86402.31,46.68845616486104,-0.19327062733918865,47.99700305518938,-48.19027368252857,3593.648580121835,3250.3099999999968,2906.9714198781585,2980.160999999997
1650153600,3055.85,3081.5,2981,2985.55,128877.63,43.603038017265185,-11.246184723512215,36.14836549944906,-47.39455022296128,3592.662387745965,3232.987499999997,2873.312612254029,2984.3449999999966
1650240000,2985.55,3069.55,2877.5,3054.1,256017.21,47.262843813931894,-14.309337537054944,26.056824892148263,-40.36616242920321,3574.7846641981414,3215.672499999997,2856.5603358018525,2993.1559999999963
1650326400,3054.1,3128.65,3026,3100.4,159756.1,49.63994015535765,-12.852726920462374,18.274914529626137,-31.12764145008851,3555.239778968014,3201.487499999997,2847.73522103198,2996.7629999999963
1650412800,3100.4,3177.6,3033.45,3074.15,223456.58,48.31039329219189,-13.659055047970014,11.888120614106906,-25.54717566207692,3546.9966183485026,3191.1024999999972,2835.208381651492,2998.788999999996
1650499200,3074.15,3183.35,2934,2980.8,255125.33,43.81596477789947,-21.58185850914606,5.194124789456312,-26.77598329860237,3512.8328237536925,3167.392499999997,2821.952176246302,2999.4879999999957
1650585600,2980.8,3033,2931,2960.1,190381.27,42.86368595802508,-29.194518103980045,-1.6836037892309594,-27.510914314749087,3475.649423415691,3143.2774999999974,2810.9055765843036,3002.0459999999957
1650672000,2960.1,2975.75,2912,2930.05,93373.72,41.45514650878688,-37.223302480514576,-8.791543527487683,-28.431758953026893,3409.7269281549798,3113.7499999999973,2817.773071845015,3008.2589999999964
1650758400,2930.05,2965.95,2908,2919.5,118998.25,40.94641567803541,-43.93105887260799,-15.819446596511746,-28.111612276096245,3326.3818485893435,3083.8124999999973,2841.243151410651,3013.387999999996
1650844800,2919.5,3026.9,2792.3,3006.15,345017.11,46.72875100959688,-41.773534007466424,-21.010264078702683,-20.76326992876374,3258.891119804961,3063.9374999999973,2868.9838801950336,3022.536999999996
1650931200,3006.15,3040,2762.35,2807.4,301459.58,37.627760932580685,-55.46181470848114,-27.900574204658376,-27.561240503822766,3264.495229528228,3045.962499999997,2827.429770471766,3028.8759999999957
1651017600,2807.4,2920.05,2791.45,2887.75,247536.58,42.503177609713184,-59.14452107299758,-34.149363578326216,-24.99515749467136,3241.912460639311,3029.137499999997,2816.362539360683,3035.102999999996
1651104000,2887.75,2979.95,2852.3,2935.95,256102.95,45.26703251101676,-57.510806446074184,-38.82165215187581,-18.689154294198374,3218.8859011243135,3016.322499999997,2813.7590988756806,3039.2889999999957
1651190400,2935.95,2946,2769.9,2814.55,210714.84,40.04567590144045,-65.25976727744683,-44.10927517699001,-21.150492100456816,3182.9797853789905,2994.202499999997,2805.4252146210038,3043.4689999999955
1651276800,2814.55,2839.75,2711.85,2725,143893.21,36.68432785262367,-77.7307791279245,-50.83357596717691,-26.897203160747594,3169.4752262102,2970.5449999999973,2771.6147737897945,3046.852999999996
1651363200,2725,2848.55,2714.2,2823.15,175944.81,42.39189275764626,-78.78606443382114,-56.424073660505755,-22.361990773315384,3171.7924704358056,2962.8199999999974,2753.8475295641892,3051.9409999999957
1651449600,2823.15,2883.2,2775,2853.2,213171.29,44.054700716380744,-76.31785703036348,-60.4028303344773,-15.915026695886183,3166.3255878290092,2954.2099999999973,2742.0944121709854,3058.743999999995
1651536000,2853.2,2859.6,2752.5,2779.65,153520.68,40.93991410426361,-79.3815935999578,-64.1985829875734,-15.183010612384393,3148.952781920616,2937.412499999997,2725.8722180793784,3062.547999999995
1651622400,2779.65,2966.2,2769.85,2940.5,281538.72,49.370583148440936,-68.04598443254645,-64.96806327656802,-3.07792115597843,3141.852156630482,2933.5399999999972,2725.2278433695124,3069.0259999999953
1651708800,2940.5,2954,2685.5,2745.45,341480.29,41.613299203522295,-73.948900504432,-66.76423072214081,-7.184669782291195,3136.8586125744514,2918.962499999997,2701.0663874255424,3068.4719999999957
1651795200,2745.45,2756.5,2630.5,2692,313030.3,39.76923877691997,-81.9947874495906,-69.81034206763077,-12.184445381959833,3130.3557256016734,2900.7699999999973,2671.184274398321,3066.1219999999953
1651881600,2692,2704.65,2583.1,2635.55,143427,37.86098626803399,-91.8672653986514,-74.2217267338349,-17.6455386648165,3136.4802000315944,2883.2699999999973,2630.0597999684,3060.082999999996
1651968000,2635.55,2642,2480.35,2518.7,318431.21,34.20254231159757,-107.87655991260317,-80.95269336958856,-26.92386654301461,3142.846910233099,2856.4999999999973,2570.1530897668954,3051.484999999996
1652054400,2518.7,2531.7,2223.3,2227.7,806498.25,27.163170577357747,-142.40376718236485,-93.24290813214381,-49.160859050221035,3189.1082007359687,2812.864999999997,2436.6217992640254,3038.840999999996
1652140800,2227.7,2456.45,2198,2340.95,655116.99,32.94709996177893,-158.7979749614392,-106.35392149800289,-52.444053463436305,3184.946858512247,2776.204999999997,2367.463141487747,3027.898999999996
1652227200,2340.95,2450.95,2000.2,2084,888290.09,27.593211762650313,-190.33021211072537,-123.14917962054739,-67.18103249017798,3227.8376921997287,2731.364999999997,2234.8923078002654,3010.229999999996
1652313600,2084,2197,1773.75,1959.2,1065394.04,25.431605778728695,-222.82150660534307,-143.0836450175065,-79.73786158783656,3268.9005846009895,2681.319999999997,2093.7394153990044,2988.724999999996
1652400000,1959.2,2147.65,1938.5,2007.75,424556.39,27.801145109716558,-241.8654381141705,-162.8400036368393,-79.0254344773312,3279.495739418185,2635.204999999997,1990.9142605818092,2966.691999999996
1652486400,2007.75,2068.35,1949.3,2054.35,259744.65,30.097214344814915,-250.31221706707902,-180.33444632288723,-69.97777074419179,3269.3982277101622,2591.9474999999975,1914.4967722898325,2945.742999999996
1652572800,2054.35,2171.55,2000,2144.85,265910.49,34.45665356661041,-246.85812972742542,-193.63918300379487,-53.21894672363055,3225.0389939235783,2548.8824999999974,1872.7260060764168,2925.7969999999955
1652659200,2144.85,2144.85,1977.15,2022.2,372602.68,31.582036909591153,-251.12278346727044,-205.13590309648998,-45.986880370780455,3211.8581053882617,2509.6224999999977,1807.3868946117336,2900.3369999999954
1652745600,2022.2,2124,2006.05,2089.9,300054.01,34.81471322514929,-246.20166849458747,-213.34905617610949,-32.85261231847798,3172.1590095091433,2469.73,1767.3009904908567,2875.494999999996
1652832000,2089.9,2109.95,1906.6,1913.7,303803.75,30.743305797358133,-253.59621752174962,-221.39848844523752,-32.197729076512104,3126.655788000727,2418.6175,1710.5792119992725,2845.760999999996
1652918400,1913.7,2039,1901.35,2018.75,357811.71,35.580296991753116,-248.11962524933506,-226.74271580605702,-21.376909443278038,3082.824329165445,2378.8275,1674.830670834555,2818.4539999999956
