time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1600876800,2.9069,3.0162,2.7615,2.7881,1080294,46.47146354452159,-0.013383549687465024,-0.021732768847743642,0.008349219160278618,3.0184346076080817,2.822075,2.625715392391918,2.8408140000000004,NaN,NaN,0.20675915787595853,16.28955883065014,16.32313651693749,18.512045262585822
1600891200,2.7923,2.8519,2.6863,2.8313,893158,48.336461922664604,-0.013897469561685138,-0.020165708990531942,0.006268239428846804,3.019541923772907,2.82326,2.626978076227093,2.835924,NaN,NaN,0.20381921802767575,16.081858805410945,15.357703272431579,20.102964140002655
1600905600,2.835,2.9867,2.7607,2.9525,1010684,53.257006467195495,-0.0044733615479066735,-0.017027239502006887,0.012553877954100214,3.0348508201097015,2.831905,2.6289591798902983,2.834196,NaN,NaN,0.20540355959712747,15.010399103363916,18.899637258482908,18.495240458720552
1600920000,2.9524,3.0547,2.8809,3.0398,1035986,56.472785546010456,0.009925279905029782,-0.011636735620599553,0.021562015525629336,3.062802431542873,2.8407199999999997,2.6186375684571264,2.8363280000000004,NaN,NaN,0.20314616248304693,14.473377024403902,20.156045025953205,17.346333105019095
1600934400,3.0355,3.044,2.9099,3.0094,1123537,55.05245190771844,0.01866808697037836,-0.00557577110240397,0.024243858072782332,3.0660849001736583,2.84157,2.6170550998263415,2.84268,NaN,NaN,0.19821429373425786,13.974713665369604,19.166725372966706,16.494922611246686
1600948800,3.0098,3.0281,2.8885,3.0222,905076,55.55927150745248,0.026326205474906494,0.0008046242130581227,0.02552158126184837,3.087460547099156,2.8563549999999998,2.6252494529008437,2.848384,NaN,NaN,0.19402755846752512,13.334252217925563,18.167054235821393,16.43413880834728
1600963200,3.0226,3.2357,3.0142,3.1681,1312659,60.962566285595976,0.04366488857133266,0.009376677084713032,0.03428821148661963,3.1249875479247637,2.88405,2.643112452075236,2.8600060000000003,NaN,NaN,0.19598987571984475,14.058977300190625,24.349834185089165,15.089353767995767
1600977600,3.1655,3.2538,3.0424,3.1392,1176669,59.42140655150023,0.0544463082215656,0.018390603312083545,0.03605570490948205,3.153585176530105,2.906885,2.660184823469895,2.872108,NaN,NaN,0.19709059888271296,14.829942613621338,23.125009459016095,13.918719739057828
1600992000,3.1314,3.1819,3.0044,3.0089,969347,52.92495549768524,0.05187851668574783,0.025088185986816402,0.02679033069893143,3.163758267356569,2.91567,2.667581732643431,2.881682,NaN,NaN,0.19569127039109063,15.198375707873371,21.609126165368203,14.409684210408061
1601006400,3.0088,3.0479,2.9379,2.9968,907146,52.35255922410007,0.04831026386781945,0.029732601563017012,0.018577662304802435,3.166646097430788,2.927815,2.6889839025692117,2.8908280000000004,NaN,NaN,0.18957046536315558,14.954219976981515,20.703384779205958,16.339643623378276
1601020800,2.9972,3.047,2.898,3.0239,1156201,53.56388450942302,0.047125903239894296,0.03321126189839247,0.013914641341501825,3.1761112803004092,2.934185,2.6922587196995904,2.901634,NaN,NaN,0.18667257498007306,14.38953372958229,19.510460716729483,16.941129376114773
1601035200,3.028,3.1442,2.9695,3.1319,1181108,58.132052087050006,0.05427632265402815,0.037424274049519604,0.01685204860450855,3.1809769802667485,2.9573949999999996,2.7338130197332506,2.91368,NaN,NaN,0.185817391052925,14.528793519713526,21.960671538953676,15.792170241784449
1601049600,3.129,3.2368,3.1122,3.2128,839941,61.21035529962313,0.06571353076875974,0.04308212539336763,0.022631405375392113,3.2163873049756724,2.9775549999999997,2.738722695024327,2.927144,NaN,NaN,0.18144472026343036,15.213899173509324,24.553025118550647,15.01025425526342
1601064000,3.2126,3.2698,3.1633,3.1821,872001,59.4248052636429,0.07147643136270876,0.048760986587235856,0.022715444775472902,3.243393208444549,2.9918249999999995,2.74025679155545,2.9385980000000003,NaN,NaN,0.17609152595889963,16.03686680629768,24.83342972382682,14.355969140086065
1601078400,3.1871,3.2091,3.067,3.1178,920897,55.75622704546544,0.07004763346494602,0.05301831596277789,0.017029317502168136,3.2567671142294037,3.0001299999999995,2.7434928857705954,2.945558,NaN,NaN,0.17366355981897819,15.916383175363327,23.369698761909675,17.50424815175686
1601092800,3.1179,3.249,3.1038,3.1268,860801,56.16414769531958,0.06884789000128633,0.05618423077047958,0.01266365923080675,3.269973029250069,3.0105549999999996,2.7511369707499305,2.950384,NaN,NaN,0.17163044840333688,16.060130890014594,23.620017152484547,16.438063488589325
1601107200,3.1267,3.1542,3.0688,3.1426,676818,56.91516038855921,0.06838372757247813,0.05862413013087929,0.009759597441598836,3.2788651030683074,3.025635,2.7724048969316923,2.9556099999999996,NaN,NaN,0.16547113066024138,15.873747664791368,22.74260213970868,17.34985910017827
1601121600,3.1415,3.1562,3.017,3.1318,902137,56.20631053706383,0.06637922734965152,0.060175149574633734,0.006204077775017781,3.273675878637608,3.0432049999999995,2.812734121362391,2.9592259999999997,NaN,NaN,0.163594621327367,15.238213336458278,21.35041619255408,18.565757324618687
1601136000,3.1326,3.1487,3.0248,3.0644,883179,51.86499406911769,0.05867565335912195,0.05987525033153138,-0.001199596972409428,3.274553256381777,3.0499349999999996,2.825316743618222,2.959178,NaN,NaN,0.16075929123255506,14.648074317291835,20.16705755790895,17.53673994900071
