time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1568721600,10162.7,10244.27,10151.62,10201.14,3859.972,45.65979788614226,-21.79457139520673,-9.360762131234711,-12.43380926397202,10405.032331541583,10266.3485,10127.664668458418,10241.7826,NaN,NaN,103.40836962649584,22.61394241191339,19.911460245989854,26.998556627027266
1568736000,10201.09,10262.49,10200.39,10255.91,3683.462,50.496607767974744,-17.56631151595502,-11.001872008178774,-6.564439507776248,10402.790548848845,10264.5475,10126.304451151156,10238.6088,NaN,NaN,100.45777179603188,21.84534843694788,20.330537878705872,25.798502107780532
1568750400,10256.52,10270.63,10171.37,10186.52,3775.587,45.028196715823675,-19.588771023483787,-12.719251811239776,-6.869519212244011,10391.2068939936,10255.9735,10120.7401060064,10236.054,NaN,NaN,100.37221666774379,21.4228514360639,18.885570963923655,26.042842666876897
1568764800,10183.87,10256.65,10183.87,10206.05,3573.478,46.77523623748834,-19.39213649492558,-14.053828747976937,-5.338307746948644,10375.413846821008,10248.086,10120.758153178991,10233.9976,NaN,NaN,98.40134404861915,21.030532792385923,17.882001091256434,24.658938926343115
1568779200,10206.02,10228.41,10185.6,10198.54,3431.504,46.16762933670812,-19.61617341420424,-15.166297681222398,-4.449875732981843,10364.314463320256,10241.4005,10118.486536679744,10231.8284,NaN,NaN,94.43053375943204,20.666236908970653,17.299665853404562,23.855909724434156
1568793600,10199.39,10199.47,10150,10156.12,3257.517,42.78673739553146,-22.952086403220164,-16.72345542562195,-6.228630977598215,10358.844735994506,10234.037,10109.229264005495,10228.8058,NaN,NaN,91.2190670623297,20.7253320247104,16.62587840068414,25.729577296967722
1568808000,10156.7,10210,10097.92,10172.91,4003.08,44.5185706403594,-23.96475798831125,-18.17171593815981,-5.793042050151438,10349.776271568095,10227.2345,10104.692728431906,10226.8148,NaN,NaN,92.70913370073471,21.30962333816433,15.183048666066563,27.52919921181365
1568822400,10172.84,10212.25,10132.51,10171.17,3340.706,44.36868186196888,-24.623862415508484,-19.462145233629546,-5.161717181878938,10341.479474638714,10220.961500000001,10100.443525361288,10225.146999999999,NaN,NaN,91.78276700782507,21.811911863701404,14.412370684442791,25.812873792656195
1568836800,10172.65,10211.9,10143,10155.16,3226.61,42.93623463604205,-26.136791953449574,-20.797074577593552,-5.339717375856022,10330.460739774564,10213.401,10096.341260225436,10224.6682,NaN,NaN,90.14828365012326,22.2783226374144,13.62209669393535,24.397475644410736
1568851200,10154.7,10185.55,9530.02,9821.97,4653.142,24.911056609753885,-53.603539688834644,-27.35836759984177,-26.245172088992874,10391.73288751368,10189.7655,9987.798112486318,10220.5764,NaN,NaN,130.53269196082866,25.680890577913047,8.721915255267934,49.258505084675015
1568865600,9820.96,9916,9780.75,9872.38,3896.305,29.718415792784086,-70.49089429987725,-35.98487293984887,-34.506021360028384,10406.098455736616,10168.2735,9930.448544263383,10215.9836,NaN,NaN,130.8696425350552,28.840417951233217,8.07638775392056,45.61277834040155
1568880000,9872.71,9895.37,9820,9856.5,3859.26,29.08666899211562,-84.18519327662034,-45.624937007203165,-38.560256269417174,10411.725656551718,10146.095,9880.46434344828,10211.235999999999,NaN,NaN,126.90538235397989,31.774264797887664,7.732915185013525,43.67295838265377
1568894400,9856.5,9893.57,9845.11,9880.36,3577.789,31.444771099607607,-92.05160765125947,-54.91027113601443,-37.141336515245044,10404.32277459779,10124.998,9845.67322540221,10207.493999999999,NaN,NaN,121.30214075726698,34.498551155495356,7.511715944587598,42.42369791745196
1568908800,9882,10109.51,9875.25,10086.98,4871.372,47.67231644911291,-80.68322452425127,-60.0648618136618,-20.618362710589473,10385.305679121335,10115.210000000001,9845.114320878667,10207.822999999999,NaN,NaN,129.37055927460509,34.4113061996045,18.48585805707713,36.92499515639585
1568923200,10088.91,10331.62,10088.91,10245.3,5370.886,56.223090855623425,-58.22738903130448,-59.697367257190336,1.4699782258858534,10397.469340663853,10121.4715,9845.473659336147,10212.8922,NaN,NaN,137.60409075499052,32.49492556511724,27.68474057034475,32.22725444223029
1568937600,10247.7,10279.3,10154.7,10214.76,4230.857,54.37718891519449,-42.406465052143176,-56.239186816180904,13.832721764037728,10404.984574850025,10126.001,9847.017425149976,10215.6354,NaN,NaN,136.67522712963395,30.715429261664784,25.87886012004808,30.12506502072994
1568952000,10212.78,10222.92,10148.99,10156.45,3706.694,50.93845650121806,-34.17939965476944,-51.82722938389861,17.64782972912917,10395.024134588393,10121.36,9847.695865411608,10215.5734,NaN,NaN,132.193425191803,29.100768567207812,24.84336900750395,29.22871184528265
1568966400,10156.11,10187.1,10121.3,10173.72,3454.159,51.90848406787344,-25.96652050121702,-46.65508760736229,20.68856710614527,10389.589187951604,10118.841499999999,9848.093812048393,10216.779199999999,NaN,NaN,127.45103767810285,27.79167179423097,23.925761673992024,29.703459566765552
1568980800,10172.45,10236.19,10141.31,10180.66,4066.386,52.31648666941885,-18.68239557463312,-41.06054920081645,22.378153626183334,10387.380997995402,10117.779999999999,9848.179002004596,10218.813199999999,NaN,NaN,125.12453498680986,26.161210008122094,25.434488895314963,28.092199669715754
1568995200,10179.55,10189.13,10070.5,10161.6,3987.006,51.03587303081435,-14.283011138422808,-35.70504158833772,21.422030449914914,10387.264720456116,10117.71,9848.155279543882,10218.6266,NaN,NaN,124.66063963060911,25.15846859891187,23.70319799875462,30.24300457936171
1569009600,10161.4,10185.34,10070.67,10166.35,3820.808,51.35544536874399,-10.294513233831822,-30.622935917436543,20.32842268360472,10383.792644004328,10115.9705,9848.14835599567,10215.421999999999,NaN,NaN,123.94702251413705,24.227351576073804,22.134778690436942,28.241852147259372
1569024000,10166.56,10175.3,10116.8,10124.75,3662.893,48.3774853746933,-10.370823841529273,-26.572513502255088,16.201689660725815,10369.519159959093,10109.4125,9849.305840040908,10211.741,NaN,NaN,119.27223519169868,23.362742912009885,21.35832913171394,27.25117706783183
1569038400,10124.35,10126.81,9963.02,10079.89,4673.538,45.32521597033425,-13.891000826575691,-24.03621096711921,10.145210140543519,10362.009240555215,10104.081000000002,9846.152759444789,10205.0362,NaN,NaN,122.45207553514872,23.624679012214813,19.31538014003964,33.62511592303244
1569052800,10081.07,10081.07,9983.25,10046.6,3967.174,43.149536482869756,-19.146284779799316,-23.05822572965523,3.9119409498559143,10350.773008581393,10096.1085,9841.443991418608,10198.6754,NaN,NaN,120.69264156835236,23.867905390976528,18.195967127265796,31.67638946528879
1569067200,10046.6,10067,9912.63,10037.11,3990.876,42.52290094583077,-23.8025182499332,-23.207084233710823,-0.5954340162223772,10339.415474901876,10088.037,9836.658525098124,10193.737,NaN,NaN,123.09816717061297,24.525639924588745,16.56447597911719,32.938012589110016
1569081600,10037.05,10056,9959.97,10016.8,3519.366,41.14571711270166,-28.799481586935144,-24.325563704355687,-4.473917882579457,10332.238115833288,10081.071,9829.903884166712,10187.9426,NaN,NaN,121.16472665842637,25.136393420085806,15.62587167839857,31.071623316534293
1569096000,10016.78,10023.56,9943.05,9983.33,3828.54,38.90929944330622,-35.05625364199841,-26.47170169188423,-8.584551950114179,10322.48897994193,10071.592,9820.69502005807,10181.6778,NaN,NaN,118.26081761139594,25.81110772041688,14.865356729409205,30.582214813125002
1569110400,9992.7,10001.98,9862.81,9872.07,4561.077,32.57155408174812,-48.434223159305475,-30.86420598536848,-17.570017173936996,10317.469008243099,10056.636999999999,9795.804991756899,10174.9142,NaN,NaN,119.75433063915338,26.919346225929214,13.63039779544893,32.831413536914546
1569124800,9872,10053.56,9857,10023.53,3791.352,45.56932008521792,-46.28130214683188,-33.947625217661155,-12.333676929170721,10307.228458024667,10050.055499999999,9792.88254197533,10168.557999999999,NaN,NaN,125.24044987921381,27.27597745063335,15.045154907466937,29.14822843927655
1569139200,10024.91,10089.52,9978.96,10001.83,3755.569,44.253137630725384,-45.79817255419039,-36.317734684967,-9.480437869223387,10295.42737987486,10059.0485,9822.669620125142,10162.9792,NaN,NaN,124.19184631641292,27.15834003937025,16.157435198994815,27.29349826711107
1569153600,10000.53,10057.43,9932.01,9989.89,3816.779,43.5084967032312,-45.85021435421004,-38.22423061881561,-7.625983735394428,10287.913781595293,10064.924,9841.93421840471,10156.4436,NaN,NaN,124.27957157952629,27.38254250659054,14.992016271469604,28.024938009025366
1569168000,9990,10025,9949.2,9987.48,4011.848,43.34993849884197,-45.56072899121318,-39.69153029329512,-5.869198697918058,10276.56879947888,10071.473000000002,9866.377200521123,10150.354599999999,NaN,NaN,120.81674503813151,27.590730511866525,14.319763528161005,26.768279723943746
1569182400,9987.61,10073.46,9982.6,10023.04,3979.729,46.45089889134831,-41.978018476145735,-40.14882792986525,-1.8291905462804863,10265.75674347835,10078.607,9891.45725652165,10143.6554,NaN,NaN,118.67697753540776,27.133620327750297,16.454550799820453,25.303598748456558
1569196800,10027.69,10046.91,9950,9975.58,4722.711,43.06285290224832,-42.47865247743357,-40.614792839378914,-1.863859638054656,10265.416359610152,10073.037,9880.657640389849,10135.891000000001,NaN,NaN,117.12219342573576,26.980434570309107,15.481540797567995,25.796524735014735
1569211200,9978.57,9983.81,9878.51,9904,3827.303,38.501614623150125,-48.096885356191706,-42.11121134274147,-5.985674013450236,10244.71721012197,10055.972,9867.22678987803,10127.326000000001,NaN,NaN,116.27775103818315,27.385659917333182,14.479621062168436,28.5208029821901
1569225600,9904,9968.49,9904,9915.09,3484.654,39.56958709685143,-51.065849744321895,-43.90213902305756,-7.163710721264337,10224.437553011916,10040.9885,9857.539446988083,10119.560000000001,NaN,NaN,112.5786259640272,27.761940596712677,13.886870696582768,27.35325057719932
